age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,previous,poutcome,deposit,job_was_unknown,education_was_unknown,contact_was_unknown,poutcome_was_unknown,was_previously_contacted,effective_pdays,balance_per_contact,duration_per_contact,has_any_loan,month_num,quarter,age_group,balance_band,campaign_band,age_minmax,balance_minmax,day_minmax,duration_minmax,campaign_minmax,previous_minmax,balance_per_contact_minmax,duration_per_contact_minmax
60.0,retired,married,tertiary,no,81,yes,no,missing,5,101,1,0,missing,no,0,0,1,1,0,,81.0,101.0,1,5,q2,51-65,medium,1_contact,0.5454545454545454,0.07353875764893868,0.13333333333333333,0.020536803578690525,0.0,0.0,0.06357479765815699,0.020536803578690525
39.0,technician,married,secondary,no,0,yes,no,missing,5,203,1,0,missing,no,0,0,1,1,0,,0.0,203.0,1,5,q2,36-50,low,1_contact,0.2727272727272727,0.07280337007244929,0.13333333333333333,0.041276941846278975,0.0,0.0,0.0628315010920036,0.041276941846278975
46.0,management,married,tertiary,no,229,yes,no,missing,5,197,1,0,missing,no,0,0,1,1,0,,229.0,197.0,1,5,q2,36-50,medium,1_contact,0.36363636363636365,0.07488242877635139,0.13333333333333333,0.04005693371289142,0.0,0.0,0.06493291977902986,0.04005693371289142
44.0,blue-collar,married,secondary,no,-674,yes,no,missing,5,257,1,0,missing,no,0,0,1,1,0,,-674.0,257.0,1,5,q2,36-50,low,1_contact,0.33766233766233766,0.06668421912734007,0.13333333333333333,0.052257015046766976,0.0,0.0,0.05664653954154202,0.052257015046766976
53.0,blue-collar,married,primary,no,90,no,no,missing,5,124,1,0,missing,no,0,0,1,1,0,,90.0,124.0,0,5,q2,51-65,medium,1_contact,0.45454545454545453,0.07362046737965973,0.13333333333333333,0.025213501423342822,0.0,0.0,0.06365738616550737,0.025213501423342822
52.0,blue-collar,married,primary,no,128,yes,no,missing,5,229,1,0,missing,no,0,0,1,1,0,,128.0,229.0,1,5,q2,51-65,medium,1_contact,0.44155844155844154,0.0739654640204819,0.13333333333333333,0.04656364375762505,0.0,0.0,0.0640060931965423,0.04656364375762505
59.0,blue-collar,married,primary,no,179,yes,no,missing,5,55,3,0,missing,no,0,0,1,1,0,,59.666666666666664,18.333333333333332,1,5,q2,51-65,medium,2_to_3,0.5324675324675324,0.07442848582790115,0.13333333333333333,0.011183407889385929,0.03225806451612903,0.0,0.06337903230740055,0.0037278026297953093
27.0,technician,single,tertiary,no,0,yes,no,missing,5,400,1,0,missing,no,0,0,1,1,0,,0.0,400.0,1,5,q2,26-35,low,1_contact,0.11688311688311688,0.07280337007244929,0.13333333333333333,0.08133387555917039,0.0,0.0,0.0628315010920036,0.08133387555917039
44.0,blue-collar,married,secondary,no,54,yes,no,missing,5,197,1,0,missing,no,0,0,1,1,0,,54.0,197.0,1,5,q2,36-50,low,1_contact,0.33766233766233766,0.07329362845677555,0.13333333333333333,0.04005693371289142,0.0,0.0,0.06332703213610585,0.04005693371289142
47.0,technician,married,tertiary,no,151,yes,no,missing,5,190,1,0,missing,no,0,0,1,1,0,,151.0,190.0,1,5,q2,36-50,medium,1_contact,0.37662337662337664,0.07417427777676902,0.13333333333333333,0.03863359089060594,0.0,0.0,0.06421715271532659,0.03863359089060594
34.0,admin.,married,secondary,no,61,no,yes,missing,5,21,1,0,missing,no,0,0,1,1,0,,61.0,21.0,1,5,q2,26-35,low,1_contact,0.2077922077922078,0.07335718046955858,0.13333333333333333,0.004270028466856445,0.0,0.0,0.06339126764182282,0.004270028466856445
59.0,retired,single,secondary,no,30,yes,no,missing,5,514,1,0,missing,no,0,0,1,1,0,,30.0,514.0,1,5,q2,51-65,low,1_contact,0.5324675324675324,0.07307573584151944,0.13333333333333333,0.10451403009353395,0.0,0.0,0.06310679611650485,0.10451403009353395
45.0,management,married,tertiary,no,523,yes,no,missing,5,849,2,0,missing,no,0,0,1,1,0,,261.5,424.5,1,5,q2,36-50,high,2_to_3,0.35064935064935066,0.07755161331323879,0.13333333333333333,0.17263115087433917,0.016129032258064516,0.0,0.06523115605557289,0.08631557543716958
29.0,services,divorced,secondary,no,31,yes,no,missing,5,194,1,0,missing,no,0,0,1,1,0,,31.0,194.0,1,5,q2,26-35,low,1_contact,0.14285714285714285,0.07308481470048844,0.13333333333333333,0.03944692964619764,0.0,0.0,0.06311597261732156,0.03944692964619764
46.0,technician,divorced,secondary,no,79,no,no,missing,5,144,1,0,missing,no,0,0,1,1,0,,79.0,144.0,0,5,q2,36-50,medium,1_contact,0.36363636363636365,0.07352059993100067,0.13333333333333333,0.029280195201301342,0.0,0.0,0.06355644465652358,0.029280195201301342
56.0,self-employed,married,primary,no,-34,yes,yes,missing,5,212,2,0,missing,no,0,0,1,1,0,,-17.0,106.0,1,5,q2,51-65,low,2_to_3,0.4935064935064935,0.07249468886750313,0.13333333333333333,0.04310695404636031,0.016129032258064516,0.0,0.06267550057811955,0.021553477023180154
36.0,blue-collar,married,primary,no,448,yes,no,missing,5,286,1,0,missing,no,0,0,0,1,0,,448.0,286.0,1,5,q2,36-50,medium,1_contact,0.23376623376623376,0.07687069889056343,0.13333333333333333,0.05815372102480683,0.0,0.0,0.06694257345788904,0.05815372102480683
59.0,retired,divorced,primary,no,81,yes,no,missing,5,107,1,0,missing,no,0,0,1,1,0,,81.0,107.0,1,5,q2,51-65,medium,1_contact,0.5324675324675324,0.07353875764893868,0.13333333333333333,0.02175681171207808,0.0,0.0,0.06357479765815699,0.02175681171207808
44.0,blue-collar,married,secondary,no,144,yes,no,missing,5,247,2,0,missing,no,0,0,1,1,0,,72.0,123.5,1,5,q2,36-50,medium,2_to_3,0.33766233766233766,0.07411072576398599,0.13333333333333333,0.05022366815778772,0.016129032258064516,0.0,0.06349220915080661,0.02511183407889386
41.0,admin.,married,secondary,no,351,yes,no,missing,5,518,1,0,missing,no,0,0,1,1,0,,351.0,518.0,1,5,q2,36-50,medium,1_contact,0.2987012987012987,0.07599004957056997,0.13333333333333333,0.10532736884912566,0.0,0.0,0.0660524528786683,0.10532736884912566
33.0,management,single,tertiary,no,-67,yes,no,missing,5,364,1,0,missing,no,0,0,1,1,0,,-67.0,364.0,1,5,q2,26-35,low,1_contact,0.19480519480519481,0.07219508652152598,0.13333333333333333,0.07401382675884506,0.0,0.0,0.062216675537284126,0.07401382675884506
59.0,management,divorced,tertiary,no,262,no,no,missing,5,178,1,0,missing,no,0,0,1,1,0,,262.0,178.0,0,5,q2,51-65,medium,1_contact,0.5324675324675324,0.07518203112232855,0.13333333333333333,0.036193574623830826,0.0,0.0,0.06523574430598124,0.036193574623830826
57.0,technician,married,primary,no,0,no,no,missing,5,98,1,0,missing,no,0,0,1,1,0,,0.0,98.0,0,5,q2,51-65,low,1_contact,0.5064935064935064,0.07280337007244929,0.13333333333333333,0.019926799511996746,0.0,0.0,0.0628315010920036,0.019926799511996746
56.0,technician,divorced,secondary,no,56,yes,no,missing,5,439,1,0,missing,no,0,1,1,1,0,,56.0,439.0,1,5,q2,51-65,low,1_contact,0.4935064935064935,0.07331178617471357,0.13333333333333333,0.0892639284261895,0.0,0.0,0.06334538513773928,0.0892639284261895
51.0,blue-collar,married,secondary,no,26,yes,no,missing,5,79,1,0,missing,no,0,0,1,1,0,,26.0,79.0,1,5,q2,51-65,low,1_contact,0.42857142857142855,0.07303942040564342,0.13333333333333333,0.016063440422936153,0.0,0.0,0.06307009011323803,0.016063440422936153
34.0,admin.,married,secondary,no,3,yes,no,missing,5,120,3,0,missing,no,0,1,1,1,0,,1.0,40.0,1,5,q2,26-35,low,2_to_3,0.2077922077922078,0.07283060664935631,0.13333333333333333,0.024400162667751118,0.03225806451612903,0.0,0.0628406775928203,0.008133387555917039
43.0,services,married,secondary,no,41,yes,yes,missing,5,127,2,0,missing,no,0,0,1,1,0,,20.5,63.5,1,5,q2,36-50,low,2_to_3,0.3246753246753247,0.07317560329017848,0.13333333333333333,0.0258235054900366,0.016129032258064516,0.0,0.06301961935874613,0.0129117527450183
52.0,technician,married,tertiary,no,7,no,yes,missing,5,175,1,0,missing,no,0,0,1,1,0,,7.0,175.0,1,5,q2,51-65,low,1_contact,0.44155844155844154,0.07286692208523232,0.13333333333333333,0.03558357055713705,0.0,0.0,0.06289573659772056,0.03558357055713705
33.0,technician,single,secondary,no,105,yes,no,missing,5,262,2,0,missing,no,0,0,1,1,0,,52.5,131.0,1,5,q2,26-35,medium,2_to_3,0.19480519480519481,0.0737566502641948,0.13333333333333333,0.05327368849125661,0.016129032258064516,0.0,0.0633132673848808,0.026636844245628306
29.0,admin.,single,secondary,no,818,yes,yes,missing,5,61,1,0,missing,no,0,0,1,1,0,,818.0,61.0,1,5,q2,26-35,high,1_contact,0.14285714285714285,0.0802298767090952,0.13333333333333333,0.012403416022773485,0.0,0.0,0.0703378787600712,0.012403416022773485
34.0,services,married,secondary,no,-16,yes,yes,missing,5,78,1,0,missing,no,0,0,1,1,0,,-16.0,78.0,1,5,q2,26-35,low,1_contact,0.2077922077922078,0.07265810832894522,0.13333333333333333,0.015860105734038225,0.0,0.0,0.06268467707893625,0.015860105734038225
31.0,blue-collar,married,secondary,no,0,yes,no,missing,5,143,1,0,missing,no,0,0,1,1,0,,0.0,143.0,1,5,q2,26-35,low,1_contact,0.16883116883116883,0.07280337007244929,0.13333333333333333,0.029076860512403414,0.0,0.0,0.0628315010920036,0.029076860512403414
55.0,services,married,secondary,no,2476,yes,no,missing,5,579,1,0,missing,yes,0,0,1,1,0,,2476.0,579.0,1,5,q2,51-65,very_high,1_contact,0.4805194805194805,0.09528262487970512,0.13333333333333333,0.11773078487189914,0.0,0.0,0.08555251711417403,0.11773078487189914
55.0,management,married,secondary,no,1185,no,no,missing,5,677,1,0,missing,no,0,1,1,1,0,,1185.0,677.0,0,5,q2,51-65,high,1_contact,0.4805194805194805,0.08356181795071996,0.13333333333333333,0.1376575843838959,0.0,0.0,0.07370565455980325,0.1376575843838959
32.0,admin.,single,secondary,no,217,yes,no,missing,5,345,1,0,missing,no,0,0,1,1,0,,217.0,345.0,1,5,q2,26-35,medium,1_contact,0.18181818181818182,0.07477348246872333,0.13333333333333333,0.07015046766978447,0.0,0.0,0.06482280176922936,0.07015046766978447
38.0,technician,single,secondary,no,1685,yes,no,missing,5,185,1,0,missing,no,0,0,1,1,0,,1685.0,185.0,1,5,q2,36-50,very_high,1_contact,0.2597402597402597,0.08810124743522234,0.13333333333333333,0.03761691744611631,0.0,0.0,0.07829390496815754,0.03761691744611631
55.0,admin.,single,secondary,no,802,yes,yes,missing,5,100,2,0,missing,no,0,0,1,1,0,,401.0,50.0,1,5,q2,51-65,high,2_to_3,0.4805194805194805,0.08008461496559112,0.13333333333333333,0.020333468889792598,0.016129032258064516,0.0,0.06651127791950373,0.010166734444896299
28.0,unemployed,single,tertiary,no,0,yes,no,missing,5,125,2,0,missing,no,0,0,1,1,0,,0.0,62.5,1,5,q2,26-35,low,2_to_3,0.12987012987012986,0.07280337007244929,0.13333333333333333,0.02541683611224075,0.016129032258064516,0.0,0.0628315010920036,0.012708418056120375
23.0,blue-collar,married,secondary,no,94,yes,no,missing,5,193,1,0,missing,no,0,0,1,1,0,,94.0,193.0,1,5,q2,18-25,medium,1_contact,0.06493506493506493,0.07365678281553574,0.13333333333333333,0.03924359495729972,0.0,0.0,0.0636940921687742,0.03924359495729972
32.0,technician,single,secondary,no,0,yes,no,missing,5,136,1,0,missing,no,0,0,0,1,0,,0.0,136.0,1,5,q2,26-35,low,1_contact,0.18181818181818182,0.07280337007244929,0.13333333333333333,0.027653517690117934,0.0,0.0,0.0628315010920036,0.027653517690117934
43.0,services,single,secondary,no,0,no,no,missing,5,73,1,0,missing,no,0,1,1,1,0,,0.0,73.0,0,5,q2,36-50,low,1_contact,0.3246753246753247,0.07280337007244929,0.13333333333333333,0.014843432289548597,0.0,0.0,0.0628315010920036,0.014843432289548597
32.0,blue-collar,married,secondary,no,517,yes,no,missing,5,528,1,0,missing,no,0,0,1,1,0,,517.0,528.0,1,5,q2,26-35,high,1_contact,0.18181818181818182,0.07749714015942476,0.13333333333333333,0.10736071573810492,0.0,0.0,0.06757575201424193,0.10736071573810492
46.0,blue-collar,married,secondary,no,265,yes,no,missing,5,541,1,0,missing,no,0,0,1,1,0,,265.0,541.0,1,5,q2,36-50,medium,1_contact,0.36363636363636365,0.07520926769923555,0.13333333333333333,0.11000406669377796,0.0,0.0,0.06526327380843137,0.11000406669377796
53.0,housemaid,divorced,primary,no,947,yes,no,missing,5,163,1,0,missing,no,0,0,1,1,0,,947.0,163.0,1,5,q2,51-65,high,1_contact,0.45454545454545453,0.08140104951609682,0.13333333333333333,0.033143554290361935,0.0,0.0,0.07152164736542661,0.033143554290361935
34.0,self-employed,single,secondary,no,3,yes,no,missing,5,301,1,0,missing,no,0,0,1,1,0,,3.0,301.0,1,5,q2,26-35,low,1_contact,0.2077922077922078,0.07283060664935631,0.13333333333333333,0.06120374135827572,0.0,0.0,0.06285903059445372,0.06120374135827572
57.0,unemployed,married,tertiary,no,42,no,no,missing,5,46,1,0,missing,no,0,0,1,1,0,,42.0,46.0,0,5,q2,51-65,low,1_contact,0.5064935064935064,0.0731846821491475,0.13333333333333333,0.009353395689304595,0.0,0.0,0.06321691412630535,0.009353395689304595
37.0,blue-collar,married,secondary,no,37,yes,no,missing,5,204,1,0,missing,no,0,0,1,1,0,,37.0,204.0,1,5,q2,36-50,low,1_contact,0.24675324675324675,0.07313928785430247,0.13333333333333333,0.0414802765351769,0.0,0.0,0.06317103162222182,0.0414802765351769
59.0,blue-collar,married,secondary,no,57,yes,no,missing,5,98,1,0,missing,no,0,0,1,1,0,,57.0,98.0,1,5,q2,51-65,low,1_contact,0.5324675324675324,0.07332086503368257,0.13333333333333333,0.019926799511996746,0.0,0.0,0.06335456163855599,0.019926799511996746
33.0,services,married,secondary,no,22,yes,no,missing,5,71,1,0,missing,no,0,0,1,1,0,,22.0,71.0,1,5,q2,26-35,low,1_contact,0.19480519480519481,0.0730031049697674,0.13333333333333333,0.014436762911752745,0.0,0.0,0.06303338410997118,0.014436762911752745
56.0,blue-collar,divorced,primary,no,8,yes,no,missing,5,157,2,0,missing,no,0,0,1,1,0,,4.0,78.5,1,5,q2,51-65,low,2_to_3,0.4935064935064935,0.07287600094420134,0.13333333333333333,0.03192354615697438,0.016129032258064516,0.0,0.06286820709527043,0.01596177307848719
48.0,unemployed,married,secondary,no,293,yes,no,missing,5,243,1,0,missing,no,0,0,1,1,0,,293.0,243.0,1,5,q2,36-50,medium,1_contact,0.38961038961038963,0.0754634757503677,0.13333333333333333,0.049410329402196015,0.0,0.0,0.0655202158312992,0.049410329402196015
43.0,services,married,primary,no,3,yes,no,missing,5,186,2,0,missing,no,0,0,1,1,0,,1.5,93.0,1,5,q2,36-50,low,2_to_3,0.3246753246753247,0.07283060664935631,0.13333333333333333,0.037820252135014235,0.016129032258064516,0.0,0.06284526584322866,0.018910126067507117
54.0,blue-collar,married,primary,no,348,yes,no,missing,5,579,2,0,missing,no,0,0,1,1,0,,174.0,289.5,1,5,q2,51-65,medium,2_to_3,0.4675324675324675,0.07596281299366296,0.13333333333333333,0.11773078487189914,0.016129032258064516,0.0,0.06442821223411088,0.05886539243594957
51.0,blue-collar,married,secondary,no,-19,yes,no,missing,5,163,2,0,missing,no,0,1,1,1,0,,-9.5,81.5,1,5,q2,51-65,low,2_to_3,0.42857142857142855,0.07263087175203821,0.13333333333333333,0.033143554290361935,0.016129032258064516,0.0,0.06274432433424487,0.016571777145180967
26.0,student,single,secondary,no,0,yes,no,missing,5,610,2,0,missing,no,0,0,1,1,0,,0.0,305.0,1,5,q2,26-35,low,2_to_3,0.1038961038961039,0.07280337007244929,0.13333333333333333,0.12403416022773485,0.016129032258064516,0.0,0.0628315010920036,0.062017080113867425
40.0,management,married,tertiary,no,-4,yes,no,missing,5,2033,1,0,missing,no,0,0,1,1,0,,-4.0,2033.0,1,5,q2,36-50,low,1_contact,0.2857142857142857,0.07276705463657328,0.13333333333333333,0.4133794225294835,0.0,0.0,0.06279479508873677,0.4133794225294835
39.0,management,married,secondary,no,18,yes,no,missing,5,85,1,0,missing,no,0,0,1,1,0,,18.0,85.0,1,5,q2,36-50,low,1_contact,0.2727272727272727,0.07296678953389138,0.13333333333333333,0.01728344855632371,0.0,0.0,0.06299667810670435,0.01728344855632371
50.0,technician,married,primary,no,139,no,no,missing,5,114,2,0,missing,no,0,0,1,1,0,,69.5,57.0,0,5,q2,36-50,medium,2_to_3,0.4155844155844156,0.07406533146914096,0.13333333333333333,0.023180154534363562,0.016129032258064516,0.0,0.06346926789876484,0.011590077267181781
41.0,services,married,secondary,no,0,yes,no,missing,5,114,2,0,missing,no,0,0,1,1,0,,0.0,57.0,1,5,q2,36-50,low,2_to_3,0.2987012987012987,0.07280337007244929,0.13333333333333333,0.023180154534363562,0.016129032258064516,0.0,0.0628315010920036,0.011590077267181781
51.0,blue-collar,married,secondary,no,1883,yes,no,missing,5,57,1,0,missing,no,0,1,1,1,0,,1883.0,57.0,1,5,q2,51-65,very_high,1_contact,0.42857142857142855,0.08989886151108528,0.13333333333333333,0.011590077267181781,0.0,0.0,0.08011085212986584,0.011590077267181781
60.0,retired,divorced,secondary,no,216,yes,no,missing,5,238,1,0,missing,no,0,0,1,1,0,,216.0,238.0,1,5,q2,51-65,medium,1_contact,0.5454545454545454,0.07476440360975432,0.13333333333333333,0.04839365595770639,0.0,0.0,0.06481362526841265,0.04839365595770639
52.0,blue-collar,married,secondary,no,782,yes,no,missing,5,93,3,0,missing,no,0,0,1,1,0,,260.6666666666667,31.0,1,5,q2,51-65,high,2_to_3,0.44155844155844154,0.07990303778621102,0.13333333333333333,0.018910126067507117,0.03225806451612903,0.0,0.06522350897155897,0.0063033753558357055
48.0,blue-collar,married,secondary,no,904,yes,no,missing,5,128,2,0,missing,no,0,0,1,1,0,,452.0,64.0,1,5,q2,36-50,high,2_to_3,0.38961038961038963,0.0810106585804296,0.13333333333333333,0.026026840178934526,0.016129032258064516,0.0,0.06697927946115587,0.013013420089467263
48.0,services,married,secondary,no,1705,yes,no,missing,5,107,1,0,missing,no,0,1,1,1,0,,1705.0,107.0,1,5,q2,36-50,very_high,1_contact,0.38961038961038963,0.08828282461460243,0.13333333333333333,0.02175681171207808,0.0,0.0,0.07847743498449171,0.02175681171207808
39.0,technician,single,tertiary,no,47,yes,no,missing,5,181,1,0,missing,no,0,0,1,1,0,,47.0,181.0,1,5,q2,36-50,low,1_contact,0.2727272727272727,0.07323007644399251,0.13333333333333333,0.036803578690524606,0.0,0.0,0.0632627966303889,0.036803578690524606
47.0,services,single,secondary,no,176,yes,no,missing,5,303,2,0,missing,no,0,0,1,1,0,,88.0,151.5,1,5,q2,36-50,medium,2_to_3,0.37662337662337664,0.07440124925099413,0.13333333333333333,0.061610410736071576,0.016129032258064516,0.0,0.06363903316387395,0.030805205368035788
40.0,blue-collar,married,secondary,no,1225,yes,no,missing,5,558,5,0,missing,no,0,0,1,1,0,,245.0,111.6,1,5,q2,36-50,high,4_to_6,0.2857142857142857,0.08392497230948015,0.13333333333333333,0.1134607564050427,0.06451612903225806,0.0,0.0650797437920972,0.02269215128100854
45.0,technician,married,secondary,no,86,yes,no,missing,5,270,1,0,missing,no,0,0,1,1,0,,86.0,270.0,1,5,q2,36-50,medium,1_contact,0.35064935064935066,0.0735841519437837,0.13333333333333333,0.05490036600244002,0.0,0.0,0.06362068016224054,0.05490036600244002
26.0,admin.,single,secondary,no,82,yes,no,missing,5,228,1,0,missing,no,0,0,1,1,0,,82.0,228.0,1,5,q2,26-35,medium,1_contact,0.1038961038961039,0.07354783650790768,0.13333333333333333,0.046360309068727124,0.0,0.0,0.0635839741589737,0.046360309068727124
52.0,management,married,tertiary,no,271,yes,no,missing,5,99,1,0,missing,no,0,0,1,1,0,,271.0,99.0,1,5,q2,51-65,medium,1_contact,0.44155844155844154,0.07526374085304958,0.13333333333333333,0.020130134200894673,0.0,0.0,0.06531833281333162,0.020130134200894673
37.0,technician,married,secondary,no,1378,yes,no,missing,5,240,1,0,missing,no,0,0,1,1,0,,1378.0,240.0,1,5,q2,36-50,high,1_contact,0.24675324675324675,0.08531403773173787,0.13333333333333333,0.048800325335502236,0.0,0.0,0.075476719217428,0.048800325335502236
54.0,admin.,married,tertiary,no,184,no,no,missing,5,673,2,0,missing,yes,0,0,1,1,0,,92.0,336.5,0,5,q2,51-65,medium,2_to_3,0.4675324675324675,0.07447388012274617,0.13333333333333333,0.1368442456283042,0.016129032258064516,0.0,0.06367573916714078,0.0684221228141521
50.0,blue-collar,married,primary,no,0,no,no,missing,5,233,3,0,missing,no,0,0,1,1,0,,0.0,77.66666666666667,0,5,q2,36-50,low,2_to_3,0.4155844155844156,0.07280337007244929,0.13333333333333333,0.04737698251321675,0.03225806451612903,0.0,0.0628315010920036,0.015792327504405585
35.0,blue-collar,married,secondary,no,0,yes,no,missing,5,1056,1,0,missing,no,0,0,1,1,0,,0.0,1056.0,1,5,q2,26-35,low,1_contact,0.22077922077922077,0.07280337007244929,0.13333333333333333,0.21472143147620984,0.0,0.0,0.0628315010920036,0.21472143147620984
44.0,services,married,secondary,no,1357,yes,yes,missing,5,250,1,0,missing,no,0,0,1,1,0,,1357.0,250.0,1,5,q2,36-50,high,1_contact,0.33766233766233766,0.08512338169338877,0.13333333333333333,0.0508336722244815,0.0,0.0,0.07528401270027713,0.0508336722244815
53.0,entrepreneur,married,secondary,no,19,yes,no,missing,5,252,1,0,missing,no,0,1,1,1,0,,19.0,252.0,1,5,q2,51-65,low,1_contact,0.45454545454545453,0.07297586839286038,0.13333333333333333,0.05124034160227735,0.0,0.0,0.06300585460752106,0.05124034160227735
35.0,retired,single,primary,no,434,no,no,missing,5,138,1,0,missing,no,0,0,1,1,0,,434.0,138.0,0,5,q2,26-35,medium,1_contact,0.22077922077922077,0.07674359486499736,0.13333333333333333,0.028060187067913786,0.0,0.0,0.06681410244645512,0.028060187067913786
